1.000000000000000000e+01,4.999999999999999445e-01,1.499999981999999932e+01,3.980000000000000000e+02
1.000000000000000000e+01,5.399999999999999245e-01,1.506659413000000036e+01,4.210000000000000000e+02
1.000000000000000000e+01,5.799999999999999600e-01,1.517222729000000037e+01,3.840000000000000000e+02
1.000000000000000000e+01,6.199999999999998845e-01,1.535770959000000069e+01,3.830000000000000000e+02
1.000000000000000000e+01,6.599999999999999201e-01,1.558516226000000060e+01,4.030000000000000000e+02
1.000000000000000000e+01,6.999999999999999556e-01,1.589248725000000029e+01,4.030000000000000000e+02
2.500000000000000000e+01,2.999999999999999889e-01,4.259929659000000157e+01,2.304000000000000000e+03
2.500000000000000000e+01,3.399999999999999689e-01,4.038492382999999819e+01,2.310000000000000000e+03
2.500000000000000000e+01,3.800000000000000044e-01,3.897884696999999932e+01,2.296000000000000000e+03
2.500000000000000000e+01,4.199999999999999845e-01,3.807809670000000324e+01,2.305000000000000000e+03
2.500000000000000000e+01,4.599999999999999645e-01,3.765638359999999807e+01,2.281000000000000000e+03
2.500000000000000000e+01,4.999999999999999445e-01,3.749999739999999804e+01,2.508000000000000000e+03
2.500000000000000000e+01,5.399999999999999245e-01,3.761169627000000304e+01,2.586000000000000000e+03
2.500000000000000000e+01,5.799999999999999600e-01,3.792180668000000310e+01,2.324000000000000000e+03
2.500000000000000000e+01,6.199999999999998845e-01,3.837874914999999731e+01,2.286000000000000000e+03
2.500000000000000000e+01,6.599999999999999201e-01,3.894310704000000101e+01,2.606000000000000000e+03
2.500000000000000000e+01,6.999999999999999556e-01,3.966753185999999687e+01,2.301000000000000000e+03
5.000000000000000000e+01,2.999999999999999889e-01,8.521663725000000511e+01,9.631000000000000000e+03
5.000000000000000000e+01,3.399999999999999689e-01,8.074267426000000114e+01,1.003400000000000000e+04
5.000000000000000000e+01,3.800000000000000044e-01,7.799572766999999374e+01,9.764000000000000000e+03
5.000000000000000000e+01,4.199999999999999845e-01,7.618025943000000666e+01,9.304000000000000000e+03
5.000000000000000000e+01,4.599999999999999645e-01,7.527591540000001658e+01,9.496000000000000000e+03
5.000000000000000000e+01,4.999999999999999445e-01,7.499999708999999370e+01,1.019000000000000000e+04
5.000000000000000000e+01,5.399999999999999245e-01,7.519166282999999851e+01,9.666000000000000000e+03
5.000000000000000000e+01,5.799999999999999600e-01,7.583585456000000136e+01,9.649000000000000000e+03
5.000000000000000000e+01,6.199999999999998845e-01,7.674285184000000015e+01,1.022000000000000000e+04
5.000000000000000000e+01,6.599999999999999201e-01,7.786317225999999891e+01,9.265000000000000000e+03
5.000000000000000000e+01,6.999999999999999556e-01,7.934904996000000210e+01,9.930000000000000000e+03
1.000000000000000000e+02,2.999999999999999889e-01,1.701632032999999922e+02,4.445500000000000000e+04
1.000000000000000000e+02,3.399999999999999689e-01,1.612348409999999888e+02,4.191000000000000000e+04
1.000000000000000000e+02,3.800000000000000044e-01,1.557505743000000109e+02,4.425600000000000000e+04
1.000000000000000000e+02,4.199999999999999845e-01,1.523172190999999884e+02,4.245700000000000000e+04
1.000000000000000000e+02,4.599999999999999645e-01,1.505560974000000272e+02,4.191800000000000000e+04
1.000000000000000000e+02,4.999999999999999445e-01,1.499999911999999824e+02,4.228200000000000000e+04
1.000000000000000000e+02,5.399999999999999245e-01,1.504480906000000004e+02,4.184000000000000000e+04
1.000000000000000000e+02,5.799999999999999600e-01,1.516860872000000029e+02,4.428700000000000000e+04
1.000000000000000000e+02,6.199999999999998845e-01,1.535085139999999910e+02,4.191100000000000000e+04
1.000000000000000000e+02,6.599999999999999201e-01,1.558823196999999823e+02,4.185200000000000000e+04
1.000000000000000000e+02,6.999999999999999556e-01,1.585762017000000128e+02,4.190000000000000000e+04
